rawDemand_MW,rawIrradiance_Wm_2,raPV_power_mw,rawPanel_temp_C,dateTimeUTC,dateTimeLocal,year,monthName,dayOfWeek,hourNumber,settlementPeriod,timeofDayLocal,bankHoliday,workingDay
2.06,0,0,11.29,2017-12-30 03:30:00.0000000,2017-12-30 03:30:00.0000000,2017,Dec,Sat,0,17432,2021-01-31 03:30:00.0000000,NOT HOLIDAY,NWD
2,0,0,11.56,2017-12-30 04:00:00.0000000,2017-12-30 04:00:00.0000000,2017,Dec,Sat,0,17433,2021-01-31 04:00:00.0000000,NOT HOLIDAY,NWD
1.95,0,0,11.48,2017-12-30 04:30:00.0000000,2017-12-30 04:30:00.0000000,2017,Dec,Sat,0,17434,2021-01-31 04:30:00.0000000,NOT HOLIDAY,NWD
2.01,0,0,11.29,2017-12-30 05:00:00.0000000,2017-12-30 05:00:00.0000000,2017,Dec,Sat,0,17435,2021-01-31 05:00:00.0000000,NOT HOLIDAY,NWD
2.07,0,0,11.3,2017-12-30 05:30:00.0000000,2017-12-30 05:30:00.0000000,2017,Dec,Sat,0,17436,2021-01-31 05:30:00.0000000,NOT HOLIDAY,NWD
2.16,0,0,11.24,2017-12-30 06:00:00.0000000,2017-12-30 06:00:00.0000000,2017,Dec,Sat,0,17437,2021-01-31 06:00:00.0000000,NOT HOLIDAY,NWD
2.33,0,0,11.19,2017-12-30 06:30:00.0000000,2017-12-30 06:30:00.0000000,2017,Dec,Sat,0,17438,2021-01-31 06:30:00.0000000,NOT HOLIDAY,NWD
2.48,0,0,10.95,2017-12-30 07:00:00.0000000,2017-12-30 07:00:00.0000000,2017,Dec,Sat,0,17439,2021-01-31 07:00:00.0000000,NOT HOLIDAY,NWD
2.77,0,0,10.93,2017-12-30 07:30:00.0000000,2017-12-30 07:30:00.0000000,2017,Dec,Sat,0,17440,2021-01-31 07:30:00.0000000,NOT HOLIDAY,NWD
3.03,3.34,0.01,10.46,2017-12-30 08:00:00.0000000,2017-12-30 08:00:00.0000000,2017,Dec,Sat,0,17441,2021-01-31 08:00:00.0000000,NOT HOLIDAY,NWD
3.42,7.85,0.02,10.7,2017-12-30 08:30:00.0000000,2017-12-30 08:30:00.0000000,2017,Dec,Sat,0,17442,2021-01-31 08:30:00.0000000,NOT HOLIDAY,NWD
3.67,10.44,0.03,10.71,2017-12-30 09:00:00.0000000,2017-12-30 09:00:00.0000000,2017,Dec,Sat,0,17443,2021-01-31 09:00:00.0000000,NOT HOLIDAY,NWD
3.83,23.68,0.09,10.95,2017-12-30 09:30:00.0000000,2017-12-30 09:30:00.0000000,2017,Dec,Sat,0,17444,2021-01-31 09:30:00.0000000,NOT HOLIDAY,NWD
3.97,35.15,0.14,11.36,2017-12-30 10:00:00.0000000,2017-12-30 10:00:00.0000000,2017,Dec,Sat,0,17445,2021-01-31 10:00:00.0000000,NOT HOLIDAY,NWD
4.07,24.46,0.09,11.38,2017-12-30 10:30:00.0000000,2017-12-30 10:30:00.0000000,2017,Dec,Sat,0,17446,2021-01-31 10:30:00.0000000,NOT HOLIDAY,NWD
4.13,31.98,0.13,11.13,2017-12-30 11:00:00.0000000,2017-12-30 11:00:00.0000000,2017,Dec,Sat,0,17447,2021-01-31 11:00:00.0000000,NOT HOLIDAY,NWD
4.05,60.21,0.26,10.98,2017-12-30 11:30:00.0000000,2017-12-30 11:30:00.0000000,2017,Dec,Sat,0,17448,2021-01-31 11:30:00.0000000,NOT HOLIDAY,NWD
4.12,58.79,0.26,11.43,2017-12-30 12:00:00.0000000,2017-12-30 12:00:00.0000000,2017,Dec,Sat,0,17449,2021-01-31 12:00:00.0000000,NOT HOLIDAY,NWD
4.11,41.15,0.17,10.94,2017-12-30 12:30:00.0000000,2017-12-30 12:30:00.0000000,2017,Dec,Sat,0,17450,2021-01-31 12:30:00.0000000,NOT HOLIDAY,NWD
4.11,37.43,0.16,10.64,2017-12-30 13:00:00.0000000,2017-12-30 13:00:00.0000000,2017,Dec,Sat,0,17451,2021-01-31 13:00:00.0000000,NOT HOLIDAY,NWD
3.98,40.13,0.17,10.61,2017-12-30 13:30:00.0000000,2017-12-30 13:30:00.0000000,2017,Dec,Sat,0,17452,2021-01-31 13:30:00.0000000,NOT HOLIDAY,NWD
3.85,41.63,0.17,10.48,2017-12-30 14:00:00.0000000,2017-12-30 14:00:00.0000000,2017,Dec,Sat,0,17453,2021-01-31 14:00:00.0000000,NOT HOLIDAY,NWD
3.78,36.51,0.15,10.76,2017-12-30 14:30:00.0000000,2017-12-30 14:30:00.0000000,2017,Dec,Sat,0,17454,2021-01-31 14:30:00.0000000,NOT HOLIDAY,NWD
3.92,12.84,0.04,9.98,2017-12-30 15:00:00.0000000,2017-12-30 15:00:00.0000000,2017,Dec,Sat,0,17455,2021-01-31 15:00:00.0000000,NOT HOLIDAY,NWD
4.11,3.86,0.01,9.3,2017-12-30 15:30:00.0000000,2017-12-30 15:30:00.0000000,2017,Dec,Sat,0,17456,2021-01-31 15:30:00.0000000,NOT HOLIDAY,NWD
4.4,0.51,0,9.15,2017-12-30 16:00:00.0000000,2017-12-30 16:00:00.0000000,2017,Dec,Sat,0,17457,2021-01-31 16:00:00.0000000,NOT HOLIDAY,NWD
4.83,0,0,9.18,2017-12-30 16:30:00.0000000,2017-12-30 16:30:00.0000000,2017,Dec,Sat,0,17458,2021-01-31 16:30:00.0000000,NOT HOLIDAY,NWD
5.12,0,0,8.45,2017-12-30 17:00:00.0000000,2017-12-30 17:00:00.0000000,2017,Dec,Sat,0,17459,2021-01-31 17:00:00.0000000,NOT HOLIDAY,NWD
5.12,0,0,7.82,2017-12-30 17:30:00.0000000,2017-12-30 17:30:00.0000000,2017,Dec,Sat,0,17460,2021-01-31 17:30:00.0000000,NOT HOLIDAY,NWD
4.98,0,0,7.53,2017-12-30 18:00:00.0000000,2017-12-30 18:00:00.0000000,2017,Dec,Sat,0,17461,2021-01-31 18:00:00.0000000,NOT HOLIDAY,NWD
4.78,0,0,8.41,2017-12-30 18:30:00.0000000,2017-12-30 18:30:00.0000000,2017,Dec,Sat,0,17462,2021-01-31 18:30:00.0000000,NOT HOLIDAY,NWD
4.55,0,0,8.48,2017-12-30 19:00:00.0000000,2017-12-30 19:00:00.0000000,2017,Dec,Sat,0,17463,2021-01-31 19:00:00.0000000,NOT HOLIDAY,NWD
4.35,0,0,10.54,2017-12-30 19:30:00.0000000,2017-12-30 19:30:00.0000000,2017,Dec,Sat,0,17464,2021-01-31 19:30:00.0000000,NOT HOLIDAY,NWD
4.18,0,0,10.87,2017-12-30 20:00:00.0000000,2017-12-30 20:00:00.0000000,2017,Dec,Sat,0,17465,2021-01-31 20:00:00.0000000,NOT HOLIDAY,NWD
3.91,0,0,10.9,2017-12-30 20:30:00.0000000,2017-12-30 20:30:00.0000000,2017,Dec,Sat,0,17466,2021-01-31 20:30:00.0000000,NOT HOLIDAY,NWD
3.59,0,0,10.92,2017-12-30 21:00:00.0000000,2017-12-30 21:00:00.0000000,2017,Dec,Sat,0,17467,2021-01-31 21:00:00.0000000,NOT HOLIDAY,NWD
3.39,0,0,10.99,2017-12-30 21:30:00.0000000,2017-12-30 21:30:00.0000000,2017,Dec,Sat,0,17468,2021-01-31 21:30:00.0000000,NOT HOLIDAY,NWD
3.17,0,0,11,2017-12-30 22:00:00.0000000,2017-12-30 22:00:00.0000000,2017,Dec,Sat,0,17469,2021-01-31 22:00:00.0000000,NOT HOLIDAY,NWD
2.9,0,0,11,2017-12-30 22:30:00.0000000,2017-12-30 22:30:00.0000000,2017,Dec,Sat,0,17470,2021-01-31 22:30:00.0000000,NOT HOLIDAY,NWD
2.67,0,0,11.1,2017-12-30 23:00:00.0000000,2017-12-30 23:00:00.0000000,2017,Dec,Sat,0,17471,2021-01-31 23:00:00.0000000,NOT HOLIDAY,NWD
2.45,0,0,11,2017-12-30 23:30:00.0000000,2017-12-30 23:30:00.0000000,2017,Dec,Sat,0,17472,2021-01-31 23:30:00.0000000,NOT HOLIDAY,NWD
2.73,0,0,11.28,2017-12-31 00:00:00.0000000,2017-12-31 00:00:00.0000000,2017,Dec,Sun,0,17473,2021-01-31 00:00:00.0000000,NOT HOLIDAY,NWD
2.63,0,0,11.37,2017-12-31 00:30:00.0000000,2017-12-31 00:30:00.0000000,2017,Dec,Sun,0,17474,2021-01-31 00:30:00.0000000,NOT HOLIDAY,NWD
2.43,0,0,11.47,2017-12-31 01:00:00.0000000,2017-12-31 01:00:00.0000000,2017,Dec,Sun,0,17475,2021-01-31 01:00:00.0000000,NOT HOLIDAY,NWD
2.37,0,0,11.2,2017-12-31 01:30:00.0000000,2017-12-31 01:30:00.0000000,2017,Dec,Sun,0,17476,2021-01-31 01:30:00.0000000,NOT HOLIDAY,NWD
2.35,0,0,11.19,2017-12-31 02:00:00.0000000,2017-12-31 02:00:00.0000000,2017,Dec,Sun,0,17477,2021-01-31 02:00:00.0000000,NOT HOLIDAY,NWD
2.19,0,0,11.15,2017-12-31 02:30:00.0000000,2017-12-31 02:30:00.0000000,2017,Dec,Sun,0,17478,2021-01-31 02:30:00.0000000,NOT HOLIDAY,NWD
2.11,0,0,11.16,2017-12-31 03:00:00.0000000,2017-12-31 03:00:00.0000000,2017,Dec,Sun,0,17479,2021-01-31 03:00:00.0000000,NOT HOLIDAY,NWD
2.01,0,0,10.75,2017-12-31 03:30:00.0000000,2017-12-31 03:30:00.0000000,2017,Dec,Sun,0,17480,2021-01-31 03:30:00.0000000,NOT HOLIDAY,NWD
2.01,0,0,10.68,2017-12-31 04:00:00.0000000,2017-12-31 04:00:00.0000000,2017,Dec,Sun,0,17481,2021-01-31 04:00:00.0000000,NOT HOLIDAY,NWD
2.01,0,0,10.27,2017-12-31 04:30:00.0000000,2017-12-31 04:30:00.0000000,2017,Dec,Sun,0,17482,2021-01-31 04:30:00.0000000,NOT HOLIDAY,NWD
2.01,0,0,9.68,2017-12-31 05:00:00.0000000,2017-12-31 05:00:00.0000000,2017,Dec,Sun,0,17483,2021-01-31 05:00:00.0000000,NOT HOLIDAY,NWD
2.03,0,0,8.91,2017-12-31 05:30:00.0000000,2017-12-31 05:30:00.0000000,2017,Dec,Sun,0,17484,2021-01-31 05:30:00.0000000,NOT HOLIDAY,NWD
2.13,0,0,8.62,2017-12-31 06:00:00.0000000,2017-12-31 06:00:00.0000000,2017,Dec,Sun,0,17485,2021-01-31 06:00:00.0000000,NOT HOLIDAY,NWD
2.15,0,0,8.95,2017-12-31 06:30:00.0000000,2017-12-31 06:30:00.0000000,2017,Dec,Sun,0,17486,2021-01-31 06:30:00.0000000,NOT HOLIDAY,NWD
2.22,0,0,8.81,2017-12-31 07:00:00.0000000,2017-12-31 07:00:00.0000000,2017,Dec,Sun,0,17487,2021-01-31 07:00:00.0000000,NOT HOLIDAY,NWD
2.44,0,0,8.98,2017-12-31 07:30:00.0000000,2017-12-31 07:30:00.0000000,2017,Dec,Sun,0,17488,2021-01-31 07:30:00.0000000,NOT HOLIDAY,NWD
2.78,0.99,0,9.49,2017-12-31 08:00:00.0000000,2017-12-31 08:00:00.0000000,2017,Dec,Sun,0,17489,2021-01-31 08:00:00.0000000,NOT HOLIDAY,NWD
3.09,10.71,0.03,9.54,2017-12-31 08:30:00.0000000,2017-12-31 08:30:00.0000000,2017,Dec,Sun,0,17490,2021-01-31 08:30:00.0000000,NOT HOLIDAY,NWD
3.48,26.63,0.1,9.91,2017-12-31 09:00:00.0000000,2017-12-31 09:00:00.0000000,2017,Dec,Sun,0,17491,2021-01-31 09:00:00.0000000,NOT HOLIDAY,NWD
3.82,24.96,0.1,9.98,2017-12-31 09:30:00.0000000,2017-12-31 09:30:00.0000000,2017,Dec,Sun,0,17492,2021-01-31 09:30:00.0000000,NOT HOLIDAY,NWD
4.13,49.74,0.21,9.56,2017-12-31 10:00:00.0000000,2017-12-31 10:00:00.0000000,2017,Dec,Sun,0,17493,2021-01-31 10:00:00.0000000,NOT HOLIDAY,NWD
4.26,39.8,0.17,10.83,2017-12-31 10:30:00.0000000,2017-12-31 10:30:00.0000000,2017,Dec,Sun,0,17494,2021-01-31 10:30:00.0000000,NOT HOLIDAY,NWD
4.45,24.07,0.09,7.55,2017-12-31 11:00:00.0000000,2017-12-31 11:00:00.0000000,2017,Dec,Sun,0,17495,2021-01-31 11:00:00.0000000,NOT HOLIDAY,NWD
4.39,70.72,0.31,7.29,2017-12-31 11:30:00.0000000,2017-12-31 11:30:00.0000000,2017,Dec,Sun,0,17496,2021-01-31 11:30:00.0000000,NOT HOLIDAY,NWD
4.39,51.5,0.21,9.25,2017-12-31 12:00:00.0000000,2017-12-31 12:00:00.0000000,2017,Dec,Sun,0,17497,2021-01-31 12:00:00.0000000,NOT HOLIDAY,NWD
4.24,117.88,0.52,8.51,2017-12-31 12:30:00.0000000,2017-12-31 12:30:00.0000000,2017,Dec,Sun,0,17498,2021-01-31 12:30:00.0000000,NOT HOLIDAY,NWD
3.91,356.23,1.28,10.67,2017-12-31 13:00:00.0000000,2017-12-31 13:00:00.0000000,2017,Dec,Sun,0,17499,2021-01-31 13:00:00.0000000,NOT HOLIDAY,NWD
3.87,214.89,0.8,13.94,2017-12-31 13:30:00.0000000,2017-12-31 13:30:00.0000000,2017,Dec,Sun,0,17500,2021-01-31 13:30:00.0000000,NOT HOLIDAY,NWD
3.8,209.18,0.8,12.2,2017-12-31 14:00:00.0000000,2017-12-31 14:00:00.0000000,2017,Dec,Sun,0,17501,2021-01-31 14:00:00.0000000,NOT HOLIDAY,NWD
3.89,97.09,0.38,8.76,2017-12-31 14:30:00.0000000,2017-12-31 14:30:00.0000000,2017,Dec,Sun,0,17502,2021-01-31 14:30:00.0000000,NOT HOLIDAY,NWD
3.95,184.94,0.62,8.97,2017-12-31 15:00:00.0000000,2017-12-31 15:00:00.0000000,2017,Dec,Sun,0,17503,2021-01-31 15:00:00.0000000,NOT HOLIDAY,NWD
4.15,35.43,0.12,8.26,2017-12-31 15:30:00.0000000,2017-12-31 15:30:00.0000000,2017,Dec,Sun,0,17504,2021-01-31 15:30:00.0000000,NOT HOLIDAY,NWD
4.45,5.47,0.01,6.84,2017-12-31 16:00:00.0000000,2017-12-31 16:00:00.0000000,2017,Dec,Sun,0,17505,2021-01-31 16:00:00.0000000,NOT HOLIDAY,NWD
4.87,0.1,0,6.81,2017-12-31 16:30:00.0000000,2017-12-31 16:30:00.0000000,2017,Dec,Sun,0,17506,2021-01-31 16:30:00.0000000,NOT HOLIDAY,NWD
5.17,0,0,5.89,2017-12-31 17:00:00.0000000,2017-12-31 17:00:00.0000000,2017,Dec,Sun,0,17507,2021-01-31 17:00:00.0000000,NOT HOLIDAY,NWD
5.1,0,0,5.62,2017-12-31 17:30:00.0000000,2017-12-31 17:30:00.0000000,2017,Dec,Sun,0,17508,2021-01-31 17:30:00.0000000,NOT HOLIDAY,NWD
4.94,0.02,0,4.82,2017-12-31 18:00:00.0000000,2017-12-31 18:00:00.0000000,2017,Dec,Sun,0,17509,2021-01-31 18:00:00.0000000,NOT HOLIDAY,NWD
4.7,0,0,4.58,2017-12-31 18:30:00.0000000,2017-12-31 18:30:00.0000000,2017,Dec,Sun,0,17510,2021-01-31 18:30:00.0000000,NOT HOLIDAY,NWD
4.5,0,0,5.11,2017-12-31 19:00:00.0000000,2017-12-31 19:00:00.0000000,2017,Dec,Sun,0,17511,2021-01-31 19:00:00.0000000,NOT HOLIDAY,NWD
4.17,0,0,5.79,2017-12-31 19:30:00.0000000,2017-12-31 19:30:00.0000000,2017,Dec,Sun,0,17512,2021-01-31 19:30:00.0000000,NOT HOLIDAY,NWD
3.86,0,0,6.02,2017-12-31 20:00:00.0000000,2017-12-31 20:00:00.0000000,2017,Dec,Sun,0,17513,2021-01-31 20:00:00.0000000,NOT HOLIDAY,NWD
3.61,0,0,5.01,2017-12-31 20:30:00.0000000,2017-12-31 20:30:00.0000000,2017,Dec,Sun,0,17514,2021-01-31 20:30:00.0000000,NOT HOLIDAY,NWD
3.4,0,0,5.01,2017-12-31 21:00:00.0000000,2017-12-31 21:00:00.0000000,2017,Dec,Sun,0,17515,2021-01-31 21:00:00.0000000,NOT HOLIDAY,NWD
3.29,0,0,5.31,2017-12-31 21:30:00.0000000,2017-12-31 21:30:00.0000000,2017,Dec,Sun,0,17516,2021-01-31 21:30:00.0000000,NOT HOLIDAY,NWD
3.19,0,0,4.99,2017-12-31 22:00:00.0000000,2017-12-31 22:00:00.0000000,2017,Dec,Sun,0,17517,2021-01-31 22:00:00.0000000,NOT HOLIDAY,NWD
2.92,0,0,5.71,2017-12-31 22:30:00.0000000,2017-12-31 22:30:00.0000000,2017,Dec,Sun,0,17518,2021-01-31 22:30:00.0000000,NOT HOLIDAY,NWD
2.83,0,0,5.53,2017-12-31 23:00:00.0000000,2017-12-31 23:00:00.0000000,2017,Dec,Sun,0,17519,2021-01-31 23:00:00.0000000,NOT HOLIDAY,NWD
2.74,0,0,3.45,2017-12-31 23:30:00.0000000,2017-12-31 23:30:00.0000000,2017,Dec,Sun,0,17520,2021-01-31 23:30:00.0000000,NOT HOLIDAY,NWD
3.2,0,0,5.06,2018-01-01 00:00:00.0000000,2018-01-01 00:00:00.0000000,2018,Jan,Mon,0,17521,2021-01-31 00:00:00.0000000,HOLIDAY,NWD
3.14,0,0,4.52,2018-01-01 00:30:00.0000000,2018-01-01 00:30:00.0000000,2018,Jan,Mon,0,17522,2021-01-31 00:30:00.0000000,HOLIDAY,NWD
2.83,0,0,6.27,2018-01-01 01:00:00.0000000,2018-01-01 01:00:00.0000000,2018,Jan,Mon,0,17523,2021-01-31 01:00:00.0000000,HOLIDAY,NWD
2.62,0,0,5.46,2018-01-01 01:30:00.0000000,2018-01-01 01:30:00.0000000,2018,Jan,Mon,0,17524,2021-01-31 01:30:00.0000000,HOLIDAY,NWD
2.55,0,0,6.51,2018-01-01 02:00:00.0000000,2018-01-01 02:00:00.0000000,2018,Jan,Mon,0,17525,2021-01-31 02:00:00.0000000,HOLIDAY,NWD
2.37,0,0,5.82,2018-01-01 02:30:00.0000000,2018-01-01 02:30:00.0000000,2018,Jan,Mon,0,17526,2021-01-31 02:30:00.0000000,HOLIDAY,NWD
2.28,0,0,6.11,2018-01-01 03:00:00.0000000,2018-01-01 03:00:00.0000000,2018,Jan,Mon,0,17527,2021-01-31 03:00:00.0000000,HOLIDAY,NWD
2.15,0,0,6.62,2018-01-01 03:30:00.0000000,2018-01-01 03:30:00.0000000,2018,Jan,Mon,0,17528,2021-01-31 03:30:00.0000000,HOLIDAY,NWD
2.04,0,0,6.59,2018-01-01 04:00:00.0000000,2018-01-01 04:00:00.0000000,2018,Jan,Mon,0,17529,2021-01-31 04:00:00.0000000,HOLIDAY,NWD
2.01,0,0,6.96,2018-01-01 04:30:00.0000000,2018-01-01 04:30:00.0000000,2018,Jan,Mon,0,17530,2021-01-31 04:30:00.0000000,HOLIDAY,NWD
2,0,0,7.69,2018-01-01 05:00:00.0000000,2018-01-01 05:00:00.0000000,2018,Jan,Mon,0,17531,2021-01-31 05:00:00.0000000,HOLIDAY,NWD
2,0,0,7.45,2018-01-01 05:30:00.0000000,2018-01-01 05:30:00.0000000,2018,Jan,Mon,0,17532,2021-01-31 05:30:00.0000000,HOLIDAY,NWD
2.13,0,0,6.13,2018-01-01 06:00:00.0000000,2018-01-01 06:00:00.0000000,2018,Jan,Mon,0,17533,2021-01-31 06:00:00.0000000,HOLIDAY,NWD
2.23,0,0,5.08,2018-01-01 06:30:00.0000000,2018-01-01 06:30:00.0000000,2018,Jan,Mon,0,17534,2021-01-31 06:30:00.0000000,HOLIDAY,NWD
2.26,0,0,4.25,2018-01-01 07:00:00.0000000,2018-01-01 07:00:00.0000000,2018,Jan,Mon,0,17535,2021-01-31 07:00:00.0000000,HOLIDAY,NWD
2.45,0,0,4.21,2018-01-01 07:30:00.0000000,2018-01-01 07:30:00.0000000,2018,Jan,Mon,0,17536,2021-01-31 07:30:00.0000000,HOLIDAY,NWD
2.63,0.15,0,3.92,2018-01-01 08:00:00.0000000,2018-01-01 08:00:00.0000000,2018,Jan,Mon,0,17537,2021-01-31 08:00:00.0000000,HOLIDAY,NWD
2.9,14.68,0.05,3.64,2018-01-01 08:30:00.0000000,2018-01-01 08:30:00.0000000,2018,Jan,Mon,0,17538,2021-01-31 08:30:00.0000000,HOLIDAY,NWD
3.08,38.94,0.15,3.46,2018-01-01 09:00:00.0000000,2018-01-01 09:00:00.0000000,2018,Jan,Mon,0,17539,2021-01-31 09:00:00.0000000,HOLIDAY,NWD
3.31,58.07,0.23,4.3,2018-01-01 09:30:00.0000000,2018-01-01 09:30:00.0000000,2018,Jan,Mon,0,17540,2021-01-31 09:30:00.0000000,HOLIDAY,NWD
3.45,218.46,0.58,3.54,2018-01-01 10:00:00.0000000,2018-01-01 10:00:00.0000000,2018,Jan,Mon,0,17541,2021-01-31 10:00:00.0000000,HOLIDAY,NWD
3.57,464.45,1.25,10.25,2018-01-01 10:30:00.0000000,2018-01-01 10:30:00.0000000,2018,Jan,Mon,0,17542,2021-01-31 10:30:00.0000000,HOLIDAY,NWD
3.69,427.37,1.36,11.55,2018-01-01 11:00:00.0000000,2018-01-01 11:00:00.0000000,2018,Jan,Mon,0,17543,2021-01-31 11:00:00.0000000,HOLIDAY,NWD
3.62,525.2,1.68,12.85,2018-01-01 11:30:00.0000000,2018-01-01 11:30:00.0000000,2018,Jan,Mon,0,17544,2021-01-31 11:30:00.0000000,HOLIDAY,NWD
3.61,532.3,1.8,13.46,2018-01-01 12:00:00.0000000,2018-01-01 12:00:00.0000000,2018,Jan,Mon,0,17545,2021-01-31 12:00:00.0000000,HOLIDAY,NWD
3.48,432.26,1.53,12.14,2018-01-01 12:30:00.0000000,2018-01-01 12:30:00.0000000,2018,Jan,Mon,0,17546,2021-01-31 12:30:00.0000000,HOLIDAY,NWD
3.45,502.39,1.72,13.69,2018-01-01 13:00:00.0000000,2018-01-01 13:00:00.0000000,2018,Jan,Mon,0,17547,2021-01-31 13:00:00.0000000,HOLIDAY,NWD
3.58,296.13,1.08,12.84,2018-01-01 13:30:00.0000000,2018-01-01 13:30:00.0000000,2018,Jan,Mon,0,17548,2021-01-31 13:30:00.0000000,HOLIDAY,NWD
3.48,339.33,1.12,11.73,2018-01-01 14:00:00.0000000,2018-01-01 14:00:00.0000000,2018,Jan,Mon,0,17549,2021-01-31 14:00:00.0000000,HOLIDAY,NWD
3.47,205.59,0.71,10.82,2018-01-01 14:30:00.0000000,2018-01-01 14:30:00.0000000,2018,Jan,Mon,0,17550,2021-01-31 14:30:00.0000000,HOLIDAY,NWD
3.61,106,0.33,8.22,2018-01-01 15:00:00.0000000,2018-01-01 15:00:00.0000000,2018,Jan,Mon,0,17551,2021-01-31 15:00:00.0000000,HOLIDAY,NWD
3.89,71.08,0.17,7.87,2018-01-01 15:30:00.0000000,2018-01-01 15:30:00.0000000,2018,Jan,Mon,0,17552,2021-01-31 15:30:00.0000000,HOLIDAY,NWD
4.28,11.58,0.04,7.09,2018-01-01 16:00:00.0000000,2018-01-01 16:00:00.0000000,2018,Jan,Mon,0,17553,2021-01-31 16:00:00.0000000,HOLIDAY,NWD
4.8,0,0,5.48,2018-01-01 16:30:00.0000000,2018-01-01 16:30:00.0000000,2018,Jan,Mon,0,17554,2021-01-31 16:30:00.0000000,HOLIDAY,NWD
5.07,0,0,6.03,2018-01-01 17:00:00.0000000,2018-01-01 17:00:00.0000000,2018,Jan,Mon,0,17555,2021-01-31 17:00:00.0000000,HOLIDAY,NWD
5.02,0,0,6,2018-01-01 17:30:00.0000000,2018-01-01 17:30:00.0000000,2018,Jan,Mon,0,17556,2021-01-31 17:30:00.0000000,HOLIDAY,NWD
4.81,0,0,6.41,2018-01-01 18:00:00.0000000,2018-01-01 18:00:00.0000000,2018,Jan,Mon,0,17557,2021-01-31 18:00:00.0000000,HOLIDAY,NWD
4.67,0,0,5.97,2018-01-01 18:30:00.0000000,2018-01-01 18:30:00.0000000,2018,Jan,Mon,0,17558,2021-01-31 18:30:00.0000000,HOLIDAY,NWD
4.46,0,0,6.22,2018-01-01 19:00:00.0000000,2018-01-01 19:00:00.0000000,2018,Jan,Mon,0,17559,2021-01-31 19:00:00.0000000,HOLIDAY,NWD
4.21,0,0,5.93,2018-01-01 19:30:00.0000000,2018-01-01 19:30:00.0000000,2018,Jan,Mon,0,17560,2021-01-31 19:30:00.0000000,HOLIDAY,NWD
4.04,0,0,5.72,2018-01-01 20:00:00.0000000,2018-01-01 20:00:00.0000000,2018,Jan,Mon,0,17561,2021-01-31 20:00:00.0000000,HOLIDAY,NWD
3.8,0,0,5.68,2018-01-01 20:30:00.0000000,2018-01-01 20:30:00.0000000,2018,Jan,Mon,0,17562,2021-01-31 20:30:00.0000000,HOLIDAY,NWD
3.67,0,0,5.34,2018-01-01 21:00:00.0000000,2018-01-01 21:00:00.0000000,2018,Jan,Mon,0,17563,2021-01-31 21:00:00.0000000,HOLIDAY,NWD
3.36,0,0,5.83,2018-01-01 21:30:00.0000000,2018-01-01 21:30:00.0000000,2018,Jan,Mon,0,17564,2021-01-31 21:30:00.0000000,HOLIDAY,NWD
3.02,0,0,5,2018-01-01 22:00:00.0000000,2018-01-01 22:00:00.0000000,2018,Jan,Mon,0,17565,2021-01-31 22:00:00.0000000,HOLIDAY,NWD
2.7,0,0,4.82,2018-01-01 22:30:00.0000000,2018-01-01 22:30:00.0000000,2018,Jan,Mon,0,17566,2021-01-31 22:30:00.0000000,HOLIDAY,NWD
2.45,0,0,5.54,2018-01-01 23:00:00.0000000,2018-01-01 23:00:00.0000000,2018,Jan,Mon,0,17567,2021-01-31 23:00:00.0000000,HOLIDAY,NWD
2.28,0,0,5.93,2018-01-01 23:30:00.0000000,2018-01-01 23:30:00.0000000,2018,Jan,Mon,0,17568,2021-01-31 23:30:00.0000000,HOLIDAY,NWD
2.6,0,0,5.91,2018-01-02 00:00:00.0000000,2018-01-02 00:00:00.0000000,2018,Jan,Tue,0,17569,2021-01-31 00:00:00.0000000,NOT HOLIDAY,WD
2.6,0,0,5.54,2018-01-02 00:30:00.0000000,2018-01-02 00:30:00.0000000,2018,Jan,Tue,0,17570,2021-01-31 00:30:00.0000000,NOT HOLIDAY,WD
2.43,0,0,4.82,2018-01-02 01:00:00.0000000,2018-01-02 01:00:00.0000000,2018,Jan,Tue,0,17571,2021-01-31 01:00:00.0000000,NOT HOLIDAY,WD
2.38,0,0,5.01,2018-01-02 01:30:00.0000000,2018-01-02 01:30:00.0000000,2018,Jan,Tue,0,17572,2021-01-31 01:30:00.0000000,NOT HOLIDAY,WD
2.36,0,0,5.2,2018-01-02 02:00:00.0000000,2018-01-02 02:00:00.0000000,2018,Jan,Tue,0,17573,2021-01-31 02:00:00.0000000,NOT HOLIDAY,WD
2.14,0,0,5.77,2018-01-02 02:30:00.0000000,2018-01-02 02:30:00.0000000,2018,Jan,Tue,0,17574,2021-01-31 02:30:00.0000000,NOT HOLIDAY,WD
2.1,0,0,5.93,2018-01-02 03:00:00.0000000,2018-01-02 03:00:00.0000000,2018,Jan,Tue,0,17575,2021-01-31 03:00:00.0000000,NOT HOLIDAY,WD
2.01,0,0,5.73,2018-01-02 03:30:00.0000000,2018-01-02 03:30:00.0000000,2018,Jan,Tue,0,17576,2021-01-31 03:30:00.0000000,NOT HOLIDAY,WD
1.97,0,0,6.75,2018-01-02 04:00:00.0000000,2018-01-02 04:00:00.0000000,2018,Jan,Tue,0,17577,2021-01-31 04:00:00.0000000,NOT HOLIDAY,WD
1.99,0,0,7.17,2018-01-02 04:30:00.0000000,2018-01-02 04:30:00.0000000,2018,Jan,Tue,0,17578,2021-01-31 04:30:00.0000000,NOT HOLIDAY,WD
